Geo. State,Type,Status,Submitted Date,Nominator,LD Summary,Subdivision,data_pulled_at
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 12 E., SALT LAKE MER, Sec. 6",S2SE,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 12 E., SALT LAKE MER, Sec. 7",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 12 E., SALT LAKE MER, Sec. 8",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 12 E., SALT LAKE MER, Sec. 9",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,03/02/2020,Ram Land Services,"UT T. 25 S., R. 3 W., SALT LAKE MER, Sec. 1",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 5 E., SALT LAKE MER, Sec. 11",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 5 E., SALT LAKE MER, Sec. 12",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 5 E., SALT LAKE MER, Sec. 13",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 5 E., SALT LAKE MER, Sec. 14","E2SW, S2SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 5 E., SALT LAKE MER, Sec. 14","N2, W2SW, N2SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 5 E., SALT LAKE MER, Sec. 23","N2NE, N2NW",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 5 E., SALT LAKE MER, Sec. 23","S2NE, S2NW, S2",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 5 E., SALT LAKE MER, Sec. 24",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 5 E., SALT LAKE MER, Sec. 25",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 6 E., SALT LAKE MER, Sec. 18",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 6 E., SALT LAKE MER, Sec. 19",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 6 E., SALT LAKE MER, Sec. 20",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 6 E., SALT LAKE MER, Sec. 29",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 6 E., SALT LAKE MER, Sec. 30",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 6 E., SALT LAKE MER, Sec. 31",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 25 S., R. 6 E., SALT LAKE MER, Sec. 33",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 14",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 38",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 39",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 40",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 41",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 42",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 43",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 44",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 45",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 49",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 6 E., SALT LAKE MER, Sec. 50",PROT ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 26 S., R. 7 E., SALT LAKE MER, Sec. 18","N2NW, SWNW, NWSW",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 6 E., SALT LAKE MER, Sec. 1",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 1",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 10",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 11",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 12",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 13",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 14",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 15",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 22",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 23",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 24",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 25",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 26",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 27",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 3",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 34",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 35",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 4",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 5",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 6",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 7 E., SALT LAKE MER, Sec. 9",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 17",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 18",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 19",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 20",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 21",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 28",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 29",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 30",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 31",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 33",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 34",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 6",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 27 S., R. 8 E., SALT LAKE MER, Sec. 7",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 7 E., SALT LAKE MER, Sec. 1",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 7 E., SALT LAKE MER, Sec. 11",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 7 E., SALT LAKE MER, Sec. 12",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 7 E., SALT LAKE MER, Sec. 13",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 7 E., SALT LAKE MER, Sec. 14",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 7 E., SALT LAKE MER, Sec. 23",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 7 E., SALT LAKE MER, Sec. 24",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 7 E., SALT LAKE MER, Sec. 25",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 7 E., SALT LAKE MER, Sec. 3",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 10",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 11",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 13",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 14",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 15",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 17",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 18",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 19",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 20",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 21",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 22",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 23",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 24",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 25","N2, N2SW, N2SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 26",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 27",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 28",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 29",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 3",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 30",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 31",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 33",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 34",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 35","NWNE, N2NW, SWNW, SESE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 4",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 5",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 6",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 7",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 8",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/31/2020,Nominator,"UT T. 28 S., R. 8 E., SALT LAKE MER, Sec. 9",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 4 S., R. 21 E., SALT LAKE MER, Sec. 31",SE,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 17","SW, W2SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 17","LOTS 3, 4",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 18","SESW,SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 20",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 21","W2, SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 22",S2NE,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 22","LOTS 1,2",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 23","S2NW, E2SW",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 23","LOTS 4,5",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 25",SWNE,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 25","LOTS 2,3,6",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 27",SWSW,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 28",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 5 S., R. 21 E., SALT LAKE MER, Sec. 34",NWNW,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,09/01/2020,Valkor Energy Holdings LLC,"UT T. 6 S., R. 21 E., SALT LAKE MER, Sec. 1",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/25/2020,Nominator,"UT T. 8 N., R. 8 E., SALT LAKE MER, Sec. 4",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/25/2020,Nominator,"UT T. 8 N., R. 8 E., SALT LAKE MER, Sec. 6","S2NE,SENW,E2SW,SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/25/2020,Nominator,"UT T. 8 N., R. 8 E., SALT LAKE MER, Sec. 6",LOTS 1-6,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending,08/25/2020,Nominator,"UT T. 8 N., R. 8 E., SALT LAKE MER, Sec. 8","N2,N2SW,SESW,SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,04/24/2020,RUNNING FOXES PETROLEUM,"UT T. 20 S., R. 23 E., SALT LAKE MER, Sec. 9",NENW,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 1",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 11",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 12",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 17",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 18",NENE,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 18",LOTS 4,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 19",SESW,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 20",E2,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 21","W2NE,W2,W2SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 22","E2NE,E2SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 23","S2NE,S2NW,S2",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 25",S2,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 26",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 27",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 28",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 29","E2,S2NW,SW",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 3",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 30","E2NW,E2SW,E2SE",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 30",LOTS 1-4,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 31",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 33",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 34",ALL EXCEPTING PATENTED MINING CLAIMS,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 35",ALL EXCEPTING PATENTED MINING CLAIMS,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 4",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 5","S2NE,S2NW",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 5",LOTS 1-4,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 7","N2NE,SWNE,E2NW",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 7","LOTS 1,2,4",2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 8",ALL,2020-09-23T23:59:09Z
UT,O&G Nomination (EOI),Pending NEPA,03/16/2020,Jones Lease Service,"UT T. 34 S., R. 12 W., SALT LAKE MER, Sec. 9",ALL,2020-09-23T23:59:09Z
